Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
24.0,Male,0,9.6462,6.613493360752604,1.18989,3.7908685293250253,Unknown,ESFP
24.0,Male,0,3.6916,4.519438692009606,1.84482,5.917532971642197,Sports,INFJ
29.0,Male,1,3.00998,5.773102774881126,1.68921,6.437413856250404,Others,INFP
27.0,Female,0,9.0041,6.320368730140975,2.7242,6.664735460847864,Others,ESFJ
31.0,Male,0,4.05833,4.002807806250609,1.19563,5.16759500857017,Unknown,INFP
24.0,Female,0,4.00899,6.46822440222313,1.4391,1.7702843064197316,Sports,ESFP
24.0,Male,0,0.7064,5.780341939061385,8.54962,6.066444385554142,Arts,INTJ
26.0,Male,0,0.40045,6.244888100237927,3.41425,3.9313166401692357,Arts,ISFP
34.0,Female,1,2.88085,6.292226242313496,9.51232,6.423906148366573,Others,ISTP
26.0,Female,0,1.4135,6.54799949903191,5.19251,3.2937687664979443,Sports,ISFP
25.0,Female,1,9.53034,6.9321245413047095,8.96355,4.201291770874191,Unknown,ESTP
25.0,Female,1,1.36532,3.3675604311405007,5.14077,3.8299971220526574,Sports,INFP
36.0,Female,1,7.35076,3.517664039689752,8.96035,5.325510570645396,Others,ENTP
27.0,Male,0,5.78267,6.461763211496087,8.43324,6.391631939469966,Unknown,ESTJ
24.0,Female,0,6.43144,5.505382991324114,3.16111,5.59883061680787,Sports,ENFJ
31.0,Male,1,6.57566,4.301206095853634,7.8695,5.314570487674571,Unknown,ENTP
32.0,Male,0,2.20657,3.5571356449070985,3.56381,3.8809576000543036,Others,INFP
25.0,Female,1,5.43812,8.442425327407447,8.1393,4.268260273513137,Arts,ESTP
32.0,Female,1,9.86578,6.140327869394402,9.65316,5.645030838539923,Technology,ESTP
28.0,Male,0,5.88752,7.3668243079493845,9.4992,6.196824793979494,Unknown,ESTJ
31.0,Female,0,6.22498,4.56444935996843,4.29797,6.486259964271478,Unknown,ENFJ
36.0,Male,1,7.3616,6.989974238527389,2.38409,4.450492250505661,Arts,ESFP
40.0,Male,0,0.94971,4.022924138448136,6.5123,6.465517469524665,Unknown,INTJ
24.0,Male,0,3.46994,6.18721212249436,4.16334,7.340888814408416,Sports,ISFJ
24.0,Male,1,6.07242,6.5043472279886,8.54243,4.2127995315795195,Unknown,ESTP
27.0,Male,0,9.1399,6.1925092827537185,6.44324,6.713473817724001,Arts,ESTJ
32.0,Male,0,1.86381,6.464445414932546,8.94723,3.291372918913448,Others,ISTP
28.0,Male,0,6.87982,6.5900788304945666,5.1109,2.801620135188485,Others,ESFP
27.0,Male,0,2.31853,6.420629367237132,0.91126,5.51028268348767,Sports,ISFJ
24.0,Male,0,5.89,6.287855211102339,0.83958,6.359375841117051,Unknown,ESFJ
24.0,Male,0,6.40476,6.4538504110260675,7.66515,6.673694978420246,Arts,ENTJ
30.0,Female,0,5.4639,2.461688058075251,2.22462,6.557131936681427,Sports,ENFJ
26.0,Female,0,6.16009,6.607497779773707,8.43953,6.118433106686851,Unknown,ESTJ
24.0,Female,1,0.73142,5.625251974478417,2.70869,5.622537776613026,Unknown,INFP
32.0,Male,1,1.9746,7.419163077061382,7.50952,4.377116347883209,Arts,ISTP
34.0,Male,0,5.24956,6.4247052775782825,7.6325,5.0373426851975,Unknown,ISTP
24.0,Male,0,3.83891,4.591264351786782,5.4274,6.247139106227799,Unknown,INFJ
25.0,Male,0,8.66334,2.9139198166093956,7.88641,3.9227274019908185,Sports,ENTP
27.0,Male,0,3.67541,6.225257794872777,0.7297,5.470773712445126,Sports,ISFJ
39.0,Male,0,8.32852,4.04386425671137,7.48792,6.3341323472606135,Technology,ENTJ
27.0,Male,0,2.48473,6.657035914964258,9.82694,6.288275198823916,Sports,ISTJ
21.0,Male,0,5.8784,3.9224806752916503,1.49509,6.345985918271079,Others,ENFJ
37.0,Female,0,1.22665,4.107275899792102,4.05704,6.150964994957007,Unknown,INFJ
30.0,Male,0,9.13642,5.353465668795893,3.72442,7.2811989376763995,Technology,ENFJ
30.0,Male,0,1.80671,6.258288826756864,2.73739,6.614915270061843,Technology,ISFJ
24.0,Male,0,2.75537,4.430384184349328,8.89673,6.262597475528672,Arts,INTJ
27.0,Male,0,4.0606,6.898616197684813,6.66702,7.0707846020361185,Sports,ISTJ
25.0,Female,0,2.9789,7.534937778256857,9.28027,6.90819164673438,Unknown,ISTJ
22.0,Female,0,9.26426,7.145530574830929,4.94353,7.103137810938134,Sports,ENFJ
27.0,Male,1,9.30431,6.569309231589971,1.30726,4.994326530822781,Sports,ESFP
29.0,Male,0,4.78861,7.0259023185522995,6.10363,7.200549241541519,Unknown,ESFJ
26.0,Male,0,2.78694,6.353342340095708,7.33941,1.8852047011147448,Technology,ISTP
26.0,Female,0,8.85039,6.144148472893096,8.76745,6.4648252754387014,Technology,ESTJ
38.0,Female,0,0.30785,5.072844950940582,6.39932,6.9030468360515,Sports,INTJ
30.0,Male,0,7.0219,6.956813624751422,0.39185,7.569437780587316,Arts,ESFJ
35.0,Female,0,3.60875,6.259759417022892,0.96404,3.91043932889815,Technology,ESFP
32.0,Male,0,8.93611,6.432610318562176,4.22655,4.560756932418641,Others,ESFP
33.0,Male,0,1.33079,6.91623546300103,7.08793,6.899879417444501,Unknown,ISTJ
21.0,Female,0,0.29367,5.248524112631969,2.72112,5.177626596984884,Unknown,INFP
26.0,Female,0,3.7005,2.0197432916629996,6.34979,7.956007137237234,Unknown,ENTJ
26.0,Female,0,3.58409,6.263171577765911,8.88936,4.929954389059269,Unknown,INTP
28.0,Female,1,0.67697,6.5839978517310325,9.95418,3.9249542881692743,Sports,ISTP
33.0,Male,0,8.44027,6.481076213899891,3.31596,6.216131256337898,Arts,ESFJ
33.0,Female,0,0.96221,3.9774651492778315,8.27672,6.025551161186433,Arts,INTJ
29.0,Male,0,0.54505,4.005139554046856,9.35334,6.341458381535604,Unknown,INTJ
31.0,Female,0,7.01822,4.863353963360078,4.38401,6.267482612534027,Arts,ENFJ
30.0,Male,0,6.34825,6.599133929971546,4.3773,4.454089491650872,Unknown,ESFP
27.0,Female,1,4.33825,5.939118326232082,4.73184,5.5443763932544545,Unknown,INFP
20.0,Male,1,9.21389,6.87396394037089,9.14092,7.4684700270715805,Unknown,ENTP
25.0,Female,0,8.41869,5.79451502970858,8.67174,7.048455046768281,Technology,ENTJ
30.0,Male,0,6.28831,5.351099540627657,8.81519,5.950670482875556,Technology,ENTP
29.0,Male,1,8.34733,4.712640624760249,9.81556,4.532128524994052,Unknown,ENTP
27.0,Female,1,1.37521,6.266500482718092,4.77313,2.360445869187739,Arts,ISTP
37.0,Male,0,1.00341,3.132466999287092,2.79234,3.1046359119310054,Arts,INFP
33.0,Male,0,3.95653,8.413224621067968,9.69635,6.607335247237723,Unknown,ISTJ
25.0,Female,0,6.77321,5.727992245417984,2.37679,7.028095012489247,Unknown,ENFJ
28.0,Male,0,1.8986,6.979797378617131,4.46741,5.675924089382618,Unknown,ISFP
26.0,Male,0,1.73048,6.758108189264425,2.07904,6.7838060709980725,Unknown,ISFJ
27.0,Female,0,7.09275,6.210113204200523,8.76315,4.977982782712207,Sports,ESTP
22.0,Female,0,7.25279,6.14305141658679,9.3255,5.807350824267398,Sports,ENTJ
26.0,Male,1,8.50897,5.000957931865198,4.56441,4.061470473026707,Unknown,ENFP
21.0,Male,1,0.78851,3.930551152936335,0.1837,3.1020630098882007,Unknown,INFP
24.0,Male,0,2.89337,5.433797610493192,8.77244,6.569537356284369,Unknown,INTJ
20.0,Male,1,4.87719,4.256133992315684,9.84898,4.828213314052708,Others,ENTP
23.0,Female,0,3.59277,6.290291494042206,3.40735,2.7478983080820774,Unknown,ESFP
27.0,Female,0,2.5731,6.487700669633522,7.72565,6.65279466466048,Sports,ISTJ
21.0,Male,0,5.21304,4.349797297544441,7.01557,5.360904083339014,Others,INTP
32.0,Male,0,4.21231,7.704719106584981,5.88534,5.805052023022466,Unknown,ISFP
31.0,Female,1,3.23141,6.7893417330396355,4.63246,4.395146409076377,Unknown,ISFP
25.0,Male,0,0.22418,6.25113631535177,2.37361,2.0454117531984304,Unknown,ISFP
26.0,Male,0,7.57579,6.986325328402063,7.97137,5.307354229072381,Sports,ESTJ
28.0,Male,0,9.80719,6.78779434722051,2.33086,7.503905588356606,Arts,ESFJ
39.0,Male,0,2.89841,3.8382042888807066,1.3355,5.041715147706477,Arts,INFP
22.0,Male,0,6.43216,6.2493274153553156,6.46789,3.798252542911066,Unknown,ENFP
20.0,Female,0,5.10404,7.462595567873558,3.66069,6.235749296331836,Technology,ENFJ
23.0,Female,1,2.96562,5.647569592563346,0.85129,5.171103950405959,Arts,INFP
22.0,Female,1,1.16744,6.955352557206467,0.97036,6.775183793383777,Unknown,ISFP
26.0,Female,0,6.43131,5.7411383187793135,8.0386,4.834534349194928,Sports,ENTP
32.0,Male,0,5.6951,6.316156080574191,2.51196,5.198099496737993,Arts,ESFP
22.0,Male,0,7.37456,3.504943485293131,3.26949,5.898857743680899,Sports,ENFJ
23.0,Female,1,7.58206,2.6182891327100943,9.82237,1.1939688881858457,Sports,ENTP
21.0,Male,0,0.14432,5.812355312646075,4.29586,4.400919947677297,Technology,INFP
26.0,Male,0,0.25484,5.637629898853088,1.90929,6.4078332191669904,Unknown,INFJ
22.0,Male,1,4.80122,6.479287992930212,1.24541,5.918924976072888,Unknown,ISFP
26.0,Female,0,6.00033,5.085628935807084,6.98422,4.546769780077911,Sports,ENTP
23.0,Male,0,3.21512,6.435283454243644,9.02076,5.232839842092654,Arts,INTP
28.0,Male,1,8.93921,4.969388057611338,8.7891,5.424170181814662,Unknown,ENTP
26.0,Female,0,6.82031,6.8749875437657835,3.53973,6.1301763580548725,Unknown,ESFJ
29.0,Male,1,9.37353,5.311504046568517,0.20828,6.777798586820421,Unknown,ENFP
26.0,Male,0,0.8759,6.566469385426303,5.22851,2.9012885059172246,Arts,ISFP
27.0,Male,0,6.94604,7.59311759305819,2.77261,7.1997291281754965,Others,ESFJ
36.0,Female,1,3.39672,4.164881795796524,5.64912,5.302726395631878,Unknown,INTP
31.0,Male,0,4.74017,6.403348200757854,3.58887,6.039761790333189,Others,ESFJ
28.0,Female,0,8.69161,7.329175789857699,1.26176,4.43089429030576,Arts,ESFP
33.0,Male,0,6.50482,6.159529033180119,6.95891,4.608749978375973,Others,ESTP
25.0,Male,0,1.98927,6.105847496284187,8.87366,4.764799565512172,Unknown,ISTP
35.0,Male,0,1.71021,6.527453863907043,1.56543,5.119935477491144,Sports,ISFJ
26.0,Female,0,4.16356,6.969988853509555,1.98642,1.972081912977167,Unknown,ESFP
40.0,Female,0,1.67583,5.7643755218081045,6.25296,6.395157378477789,Technology,INTJ
19.0,Female,0,8.81297,6.756986229889635,4.51764,6.331493843130769,Unknown,ENFJ
30.0,Male,0,7.65624,5.848312122268146,2.96034,6.038450182000099,Technology,ENFJ
26.0,Male,0,0.64538,6.130419929852737,0.40193,7.826329578899369,Sports,ISFJ
25.0,Male,0,2.96668,5.093712309923313,9.6568,0.3229348942831898,Sports,INTP
24.0,Female,0,2.91119,7.005779123865148,5.41396,7.503127167963743,Unknown,ISFJ
24.0,Female,0,8.54989,6.684213411633148,7.68898,6.420590747686225,Unknown,ESTJ
24.0,Male,1,3.32563,5.370564022020006,6.51011,4.8453290010043135,Technology,INTP
25.0,Male,0,4.58259,4.994086528129282,0.65865,3.2800047119019045,Sports,INFP
25.0,Female,1,0.74863,5.6791305172154445,2.98859,5.0052116812233605,Others,INFP
42.0,Male,0,7.0321,6.63338691923393,0.30632,3.7114046254601663,Unknown,ESFP
26.0,Female,0,8.02573,3.9726003312677247,9.51478,6.011176359134764,Unknown,ENTJ
28.0,Male,0,7.67559,6.1957414182694155,6.45672,6.67355013463293,Others,ESFJ
34.0,Female,0,3.79574,7.0333550321609035,4.09571,6.014853355895662,Technology,ISFJ
26.0,Female,0,4.13177,7.185591529052881,2.13332,5.1918835284209415,Technology,ESFP
28.0,Female,0,7.07399,6.513340713428804,9.05074,4.875995257558516,Unknown,ESTP
32.0,Female,0,7.64569,3.6408088557824856,1.45169,6.435501358779622,Arts,ENFJ
36.0,Male,0,5.36918,5.814025831617422,8.89707,6.041760389713227,Others,ENTJ
45.0,Female,0,2.40874,6.6302847446584625,3.92282,4.143826955023351,Arts,ISFP
33.0,Male,0,0.81726,6.094186817533396,2.62217,6.975405390220931,Unknown,INFJ
26.0,Female,0,7.87688,4.199476548075525,2.1442,2.999984515418687,Unknown,ENFP
22.0,Female,0,4.45285,4.481590618791632,0.44674,6.159501799031633,Arts,ENFJ
24.0,Male,0,5.45886,6.193812497010901,2.06996,3.7479241283019005,Others,ISFP
29.0,Female,0,1.89222,6.9613262942570735,9.81382,5.604134657444356,Sports,ISTJ
20.0,Male,0,0.1323,2.1743693278231233,7.16934,3.9184245799985504,Arts,INTP
23.0,Male,1,1.60954,6.335403957672947,0.5047,6.149789903213981,Unknown,ISFP
30.0,Male,0,0.01724,7.472486524505001,3.82078,5.020034476077929,Unknown,ISFP
26.0,Male,0,0.708,3.482093051231417,3.04413,5.117539431447725,Arts,INFP
24.0,Male,0,4.89091,6.987391666769863,0.59219,2.5682367471860754,Others,ESFP
35.0,Male,0,1.31149,6.53460649346897,5.28723,4.807689791741456,Unknown,ISFP
21.0,Male,1,2.70882,5.445632927475023,3.38864,6.9327960042138415,Unknown,INFP
33.0,Male,1,7.6564,7.400395624014971,8.58242,5.299058867461693,Sports,ESTP
24.0,Male,0,5.1927,6.4614969980262025,9.5429,7.658117470642744,Unknown,ENTJ
21.0,Female,0,5.01839,4.400570260653433,9.90958,5.221355679709903,Unknown,ENTP
29.0,Male,0,0.51171,3.414516487054385,9.55434,3.382871702446694,Others,INTP
33.0,Male,0,0.61628,6.956033370286126,5.11077,6.0046548683522625,Arts,ISFJ
32.0,Male,0,7.32051,3.8950782013778484,9.3668,6.4505418988902665,Sports,ENTJ
34.0,Female,1,3.52577,6.152598103005019,9.91142,6.179383079146977,Unknown,ISTP
25.0,Male,0,0.10957,6.457533250390816,0.68149,6.251109242096915,Arts,ISFJ
21.0,Male,0,5.80147,5.13785794003001,0.1016,7.003847757085968,Arts,ENFJ
30.0,Male,1,4.01757,5.133886084211059,2.22923,6.10352267543219,Arts,ENFP
25.0,Female,1,0.41327,6.152483527649881,8.11351,4.869445891856007,Unknown,INTP
22.0,Male,1,8.27122,4.3190418866125775,4.12909,5.495316620525125,Unknown,ENFP
26.0,Male,1,9.62396,5.88100331783497,0.35892,5.771188560725212,Others,ENFP
25.0,Female,1,1.60715,4.768557299295174,2.64994,6.1959814192148865,Others,INFP
26.0,Female,0,3.26304,6.478517665917727,6.85789,3.6498742637253545,Unknown,ESTP
31.0,Female,0,2.1408,6.869680432262193,7.87283,5.243816563146908,Unknown,ISTP
27.0,Male,0,7.14169,6.132092957192101,1.22555,6.880537533532312,Unknown,ESFJ
29.0,Male,1,5.14717,7.332025841766546,8.7002,5.961488719694776,Unknown,ESTP
29.0,Female,0,5.6279,6.818856801988895,9.94637,5.471057407026719,Sports,ESTJ
25.0,Male,0,5.64975,6.484622769134364,6.1351,5.38521676806874,Arts,ESTP
29.0,Female,0,2.82394,6.493479015587871,2.75293,6.844148327842731,Others,ESFJ
27.0,Male,0,6.63294,3.582945815026477,8.84791,6.063597680139616,Technology,ENTJ
32.0,Male,0,0.52326,6.438763508331831,5.66561,5.1276097028997505,Unknown,ISFP
25.0,Male,0,9.32152,6.424614040691489,1.86242,6.544979934081829,Arts,ESFJ
24.0,Male,0,4.19283,3.338592564561587,0.28884,2.7374108052895396,Arts,INFP
37.0,Male,0,8.36985,4.920292858865952,8.40066,5.354513208169055,Technology,ENTP
20.0,Female,1,2.36038,6.464675216049892,6.85102,3.9206925073999206,Technology,INTP
44.0,Male,1,7.76974,4.759718509000199,3.51868,4.659997024626811,Unknown,ENFP
33.0,Male,0,8.53266,5.286123714116176,3.54857,5.739258079682095,Others,ENFP
39.0,Male,1,7.68001,6.105005946117767,2.59483,6.61496823602397,Others,ESFP
29.0,Female,1,4.67243,8.24733155116153,6.34341,5.2534679646686255,Unknown,ESTP
32.0,Male,1,1.69896,5.819003193547863,1.20601,5.069613567908449,Others,INFP
25.0,Male,0,7.76008,6.869074821719454,6.01422,6.117257214391557,Arts,ENTJ
26.0,Female,0,1.02123,2.7017809320269306,0.74691,6.336174749860352,Sports,INFJ
23.0,Female,1,0.57085,6.567977470230737,8.8162,4.216955644273687,Arts,INTP
22.0,Female,0,3.06509,6.118164443291889,9.57601,6.173484909420548,Unknown,ESTJ
27.0,Female,0,3.27756,6.316797092347248,5.95565,7.560701532820534,Others,ISTJ
35.0,Female,0,1.62293,6.131868471503851,8.54402,4.352541992125622,Unknown,ISTP
41.0,Male,1,3.03831,6.541537190882059,9.01532,5.605431984338571,Unknown,ISTP
25.0,Male,0,4.16001,6.5652146111409415,6.9449,6.266565707309583,Unknown,ESTJ
21.0,Female,0,6.17616,4.710139966823647,4.86071,5.575857268041152,Sports,ENFJ
26.0,Male,0,1.28284,5.756929107927094,7.3484,5.838543840742737,Sports,INTJ
27.0,Male,0,8.69879,6.978700424006529,3.55686,3.392993088060159,Arts,ESFP
29.0,Male,1,7.77847,3.8406683168601154,9.28371,5.491711268147398,Arts,ENTP
31.0,Female,1,2.72361,6.091217136517916,1.29117,5.090999203072091,Unknown,INFP
24.0,Male,0,5.89545,3.9843107611274933,6.41331,7.138256536788672,Arts,ENTJ
20.0,Female,1,2.65688,5.158701167137867,1.51335,5.085251057977111,Unknown,INFP
29.0,Male,0,7.44314,4.865807673719653,8.0988,5.601757027759425,Sports,ENTJ
21.0,Male,0,3.00078,6.9585729405552,7.29539,5.53943931041847,Unknown,INTP
35.0,Male,0,1.03519,6.953587130454631,7.75437,6.76830738089931,Sports,ISTJ
22.0,Female,0,5.68861,6.1531174229576875,4.75656,6.285704175699951,Technology,ESFJ
31.0,Female,0,6.21245,5.52389153566597,0.41249,5.284670188454538,Technology,ENFP
24.0,Male,0,2.4991,6.37593013063521,1.45841,6.3746323243131515,Technology,ISFJ
27.0,Male,0,7.21233,6.175717746648979,2.42788,6.003647956022594,Technology,ESFJ
27.0,Male,0,4.40167,3.291480572245052,2.85412,3.6839696377428885,Technology,INFP
27.0,Male,0,3.16486,5.858078327404512,5.35799,7.312098022157218,Sports,INFJ
30.0,Female,0,2.67704,6.479926013975728,7.54321,6.626736480114192,Arts,ESTJ
25.0,Female,0,1.51491,6.214831146659957,8.5568,6.179769114335503,Unknown,ISTJ
38.0,Male,0,1.99161,7.469020454959974,7.0992,6.358647667176325,Unknown,ISTJ
28.0,Male,1,4.82824,6.035911838403969,4.31021,5.9385330651798025,Arts,ENFP
30.0,Male,0,0.16018,5.345473983946308,9.26011,6.828259704392066,Sports,INTJ
38.0,Female,0,5.67848,6.62691287344351,3.46644,6.020441226105239,Unknown,ESFJ
34.0,Female,0,0.21287,6.832871761990447,6.75526,2.37564046647717,Unknown,ISTP
23.0,Male,0,6.54903,5.283179958828616,9.20379,6.577445690757415,Technology,ENTJ
39.0,Male,0,5.32717,7.2835403831214,8.33495,7.1363002127470505,Arts,ISTJ
31.0,Male,0,1.52424,6.85244068225829,1.42538,5.731774857297742,Technology,ISFP
26.0,Female,1,0.50539,5.144154783242339,8.46564,5.060552256566842,Arts,INTP
26.0,Female,0,7.6561,4.964311557718061,7.00568,5.1827730861503785,Arts,ENTP
27.0,Male,0,1.79412,5.331019738562874,1.0575,5.654037141967695,Sports,INFJ
28.0,Male,0,4.3463,6.132236137163576,4.28304,3.9167103688154183,Technology,ISFP
29.0,Male,0,2.72989,6.543223759940014,7.27366,6.257573132004705,Unknown,ISTJ
24.0,Male,0,6.95902,5.5607150559841605,2.48909,6.243566983016351,Technology,ENFJ
23.0,Female,0,7.94342,3.6652529570887142,2.13336,5.127939513881225,Others,ENFP
23.0,Female,0,0.33468,1.0421304720955185,9.26336,6.075817558322425,Others,INTJ
26.0,Female,0,0.44091,7.586819301902657,3.1769,3.6921625924360635,Sports,ISFP
22.0,Male,0,3.695,6.372396673953367,5.73477,5.643540305043732,Sports,ISFJ
24.0,Female,0,6.34184,5.7201971162095315,3.08583,5.423489133826415,Sports,ENFJ
31.0,Male,0,6.09562,6.427898094663485,9.75688,8.048156270161474,Others,ESTJ
31.0,Male,1,2.04992,5.3557344457983955,8.52793,5.845803723869349,Unknown,INTP
27.0,Male,0,4.01637,4.653157958876696,7.70015,6.005092030126718,Others,INTJ
25.0,Female,1,4.32979,6.717467894708904,9.22055,8.006237213532371,Sports,ISTJ
27.0,Female,1,2.41246,5.906545279008774,4.76888,6.258879479715811,Unknown,INFP
31.0,Female,0,7.71631,6.327514158698259,7.97554,6.522641259762366,Arts,ESTJ
31.0,Female,0,5.71752,6.364005809883855,6.24846,6.305255365246012,Arts,ESTJ
24.0,Female,0,9.00023,8.19780005590206,6.43762,6.638074549912698,Others,ESTJ
26.0,Female,0,1.10679,6.397284543363833,9.31985,4.7474378458200786,Technology,ISTP
25.0,Female,1,3.83115,5.38053694728531,7.26424,4.626387073734543,Arts,ENTP
30.0,Male,0,4.33553,6.456157176913722,4.99446,7.125929886335647,Technology,ESFJ
31.0,Male,0,4.02301,6.465905344330336,4.64964,6.7434962670888705,Unknown,ISFJ
28.0,Female,0,7.89871,6.554286055123202,7.11039,6.296554225428946,Technology,ESTJ
20.0,Male,1,3.61877,6.328285079293156,3.12694,3.359974406222575,Unknown,INFP
38.0,Female,1,0.02695,6.371636505231548,7.79425,5.1841557716310165,Unknown,ISTP
23.0,Female,0,8.4491,4.547587606883375,2.24229,4.053500471098855,Others,ENFP
26.0,Male,0,4.46242,4.336439805243224,5.84894,6.435132070759423,Unknown,INFJ
24.0,Female,0,0.43925,6.688309743001913,8.25254,5.286330482138378,Sports,ISTJ
30.0,Male,1,9.35036,3.284353120091277,9.29864,3.883770308775436,Technology,ENTP
27.0,Female,1,7.96858,6.570187024567229,6.73726,5.204926988802532,Unknown,ESTP
26.0,Male,0,9.26448,4.201414127646768,5.08847,4.493821378418696,Technology,ENFP
28.0,Male,0,7.00174,5.050008348053645,0.31209,3.3056381473521244,Technology,ENFP
29.0,Female,0,3.47632,6.36262813250436,0.84391,7.2095823909134,Arts,ISFJ
27.0,Male,0,1.02944,6.433088085693669,8.00525,6.0835138673920595,Unknown,ISTJ
27.0,Male,0,2.06683,6.753154413468945,3.51212,6.80603351307533,Unknown,ISFJ
30.0,Female,0,2.89952,6.135857068557635,3.54874,5.568644478199239,Unknown,ISFP
28.0,Male,0,2.374,4.601134271185717,0.03051,6.478685063215524,Sports,INFJ
28.0,Male,1,5.57456,6.305438753698873,6.81007,5.058022956559516,Others,ESTP
28.0,Male,1,2.98682,4.981546594627762,6.74415,3.277370405470057,Unknown,INTP
20.0,Male,1,8.37506,4.945724053768098,0.81576,4.569115282886762,Arts,ENFP
37.0,Male,0,6.59656,7.799952605736889,3.62568,4.416841741362908,Unknown,ESFP
26.0,Female,0,0.6299,6.623982270992799,5.9668,6.233655499318084,Unknown,ISTJ
22.0,Male,0,1.40138,5.719347715830627,9.04373,3.4874360165510048,Unknown,INTP
28.0,Female,0,4.0912,4.857994226259795,5.30352,6.194210852753664,Others,INFJ
23.0,Male,1,4.75263,5.339723866462693,0.41627,2.4253065189022793,Unknown,ENFP
41.0,Male,0,1.18966,7.054991624335256,8.81873,4.044587951287083,Unknown,ISTP
23.0,Female,0,5.47272,5.12157792024165,3.70752,6.115598551321797,Technology,ENFJ
32.0,Male,0,3.71047,5.862740668558755,6.03623,2.2468953664001408,Unknown,INFP
28.0,Male,1,7.32019,6.319026243548565,3.21156,1.1808594192998534,Arts,ESFP
28.0,Male,1,4.0934,2.1698983598432973,6.9818,5.5934477572583905,Others,INTP
28.0,Female,0,4.51013,4.293653352796056,0.56604,6.613437203387024,Technology,INFJ
40.0,Male,1,4.346,4.029075689591808,3.12621,7.176499380979259,Others,INFP
28.0,Female,0,7.94448,5.273237520460154,8.07629,7.249782634658338,Unknown,ENTJ
27.0,Female,0,7.53779,6.729464264207096,2.78182,4.876886029862337,Unknown,ESFP
30.0,Female,0,4.43331,4.052711443022485,7.69211,3.2265587687969353,Technology,INTP
20.0,Female,0,2.20351,3.9934449588407497,0.03464,6.667823057612325,Others,INFJ
